year month day aet_gleam aet_era5land aet_mgb
1982 1 4 3.605 3.683 4.003
1982 1 5 4.168 4.884 3.972
1982 1 6 4.041 5.019 2.263
1982 1 7 4.200 4.333 2.449
1982 1 8 2.727 3.421 3.850
1982 1 9 4.320 4.563 3.771
1982 1 10 4.522 5.256 3.373
1982 1 11 4.716 5.793 2.707
1982 1 12 4.852 5.723 1.964
1982 1 13 4.394 5.252 1.738
1982 1 14 4.099 4.767 1.650
1982 1 15 4.252 5.054 1.644
1982 1 16 3.308 4.143 1.490
1982 1 17 4.462 5.012 1.419
1982 1 18 2.880 3.445 2.888
1982 1 19 4.137 4.724 3.067
1982 1 20 3.425 4.135 2.254
1982 1 21 4.268 4.493 1.583
1982 1 22 4.977 4.261 2.945
1982 1 23 4.901 5.187 2.922
1982 1 24 4.088 4.707 1.800
1982 1 25 4.753 5.072 1.705
1982 1 26 4.148 4.928 1.615
1982 1 27 4.713 4.984 1.620
1982 1 28 4.608 4.631 1.614
1982 1 29 3.813 4.047 2.541
1982 1 30 3.493 3.593 3.053
1982 1 31 3.805 3.767 2.440
1982 2 1 3.969 3.521 2.480
1982 2 2 4.593 4.087 2.797
1982 2 3 4.330 3.687 2.664
1982 2 4 2.297 2.769 2.847
1982 2 5 3.525 3.576 3.273
1982 2 6 2.738 3.181 3.805
1982 2 7 3.501 4.406 2.175
1982 2 8 4.757 5.201 2.415
1982 2 9 3.875 3.464 3.062
1982 2 10 2.757 3.000 3.768
1982 2 11 3.747 4.168 3.795
1982 2 12 4.796 4.751 3.787
1982 2 13 4.283 4.344 3.756
1982 2 14 5.876 5.386 3.727
1982 2 15 3.132 3.667 3.777
1982 2 16 3.772 3.521 3.319
1982 2 17 4.267 4.070 3.795
1982 2 18 2.961 3.591 3.794
1982 2 19 4.421 4.372 3.512
1982 2 20 3.560 3.980 3.790
1982 2 21 3.429 3.750 3.789
1982 2 22 2.813 3.505 3.787
1982 2 23 2.166 2.383 3.785
1982 2 24 2.719 3.070 3.783
1982 2 25 2.240 3.239 3.069
1982 2 26 2.458 3.555 2.240
1982 2 27 3.657 4.517 2.252
1982 2 28 4.560 4.634 2.518
1982 3 1 2.206 2.438 3.690
1982 3 2 3.384 4.099 3.677
1982 3 3 3.196 3.837 3.193
1982 3 4 2.930 3.812 2.087
1982 3 5 1.914 2.867 2.094
1982 3 6 2.392 3.074 2.097
1982 3 7 2.937 3.579 1.855
1982 3 8 3.048 3.200 2.249
1982 3 9 2.639 2.782 3.167
1982 3 10 3.559 3.385 3.481
1982 3 11 3.343 3.681 3.454
1982 3 12 3.238 3.660 3.308
1982 3 13 2.687 3.660 3.338
1982 3 14 3.375 3.975 1.785
1982 3 15 2.487 2.319 2.492
1982 3 16 3.998 4.958 3.217
1982 3 17 3.903 4.594 1.777
1982 3 18 3.283 3.496 2.168
1982 3 19 2.568 3.077 3.127
1982 3 20 2.434 3.286 3.094
1982 3 21 2.910 3.149 1.754
1982 3 22 2.909 3.163 3.079
1982 3 23 3.047 3.705 3.178
1982 3 24 3.203 3.368 3.209
1982 3 25 3.350 3.283 3.454
1982 3 26 2.161 3.036 3.389
1982 3 27 2.516 3.117 1.766
1982 3 28 1.348 1.424 3.129
1982 3 29 2.000 2.051 3.225
1982 3 30 3.445 3.890 3.614
1982 3 31 3.283 3.328 3.612
1982 4 1 2.342 2.946 1.807
1982 4 2 2.615 3.180 1.945
1982 4 3 2.458 2.999 2.153
1982 4 4 2.150 2.699 1.723
1982 4 5 3.162 3.039 3.175
1982 4 6 2.740 3.492 3.258
1982 4 7 2.630 3.207 1.513
1982 4 8 2.814 3.120 1.610
1982 4 9 2.378 2.818 1.652
1982 4 10 2.184 2.746 1.338
1982 4 11 1.876 2.291 1.675
1982 4 12 2.591 2.619 2.925
1982 4 13 2.105 2.327 1.375
1982 4 14 2.392 2.307 2.387
1982 4 15 3.417 3.387 2.856
1982 4 16 1.965 2.660 1.464
1982 4 17 1.897 2.515 1.350
1982 4 18 2.213 2.687 1.297
1982 4 19 2.221 2.114 1.590
1982 4 20 2.655 3.012 2.924
1982 4 21 1.572 1.898 1.683
1982 4 22 2.139 2.607 1.316
1982 4 23 1.421 1.934 1.112
1982 4 24 1.557 2.012 1.073
1982 4 25 2.489 2.478 1.036
1982 4 26 1.812 2.279 2.729
1982 4 27 1.952 2.510 1.651
1982 4 28 0.898 1.153 2.465
1982 4 29 2.269 2.852 1.365
1982 4 30 1.569 1.941 1.171
1982 5 1 2.115 2.716 1.210
1982 5 2 1.496 2.139 1.009
1982 5 3 1.916 2.276 1.410
1982 5 4 1.868 2.110 1.193
1982 5 5 1.247 1.640 0.928
1982 5 6 1.350 1.731 0.967
1982 5 7 1.800 2.048 0.791
1982 5 8 1.632 1.890 0.677
1982 5 9 1.940 2.337 0.699
1982 5 10 1.550 1.051 1.048
1982 5 11 2.390 2.277 2.251
1982 5 12 1.917 2.222 2.108
1982 5 13 1.867 2.210 1.082
1982 5 14 2.199 2.465 1.048
1982 5 15 0.914 0.994 2.543
1982 5 16 1.084 1.593 1.106
1982 5 17 1.676 1.852 1.043
1982 5 18 2.179 2.268 0.879
1982 5 19 2.564 3.023 2.457
1982 5 20 1.428 2.321 0.861
1982 5 21 1.118 1.890 0.876
1982 5 22 1.231 1.732 0.834
1982 5 23 1.661 1.893 0.866
1982 5 24 1.160 0.456 1.191
1982 5 25 1.848 1.052 2.356
1982 5 26 2.003 2.269 2.985
1982 5 27 1.482 2.244 2.087
1982 5 28 1.176 1.901 1.445
1982 5 29 1.144 1.848 1.408
1982 5 30 1.126 1.778 1.348
1982 5 31 1.246 1.666 1.291
1982 6 1 1.324 1.811 1.308
1982 6 2 1.092 1.501 1.158
1982 6 3 1.267 1.515 1.117
1982 6 4 0.310 0.450 1.458
1982 6 5 1.279 1.771 1.910
1982 6 6 1.327 1.569 1.544
1982 6 7 1.182 1.736 0.980
1982 6 8 1.111 1.663 0.949
1982 6 9 1.679 1.831 0.935
1982 6 10 1.685 1.813 1.543
1982 6 11 1.812 2.033 2.350
1982 6 12 1.397 1.535 2.776
1982 6 13 1.257 1.488 1.650
1982 6 14 1.797 1.580 1.937
1982 6 15 1.153 0.741 2.695
1982 6 16 1.047 1.268 2.889
1982 6 17 0.553 0.653 2.044
1982 6 18 1.013 0.873 2.383
1982 6 19 1.362 1.063 2.631
1982 6 20 1.832 1.564 2.901
1982 6 21 1.128 1.495 1.693
1982 6 22 1.334 1.350 2.900
1982 6 23 1.016 1.217 1.594
1982 6 24 1.109 0.708 2.900
1982 6 25 1.828 1.799 2.901
1982 6 26 1.763 1.489 2.901
1982 6 27 1.700 1.101 2.901
1982 6 28 2.014 2.571 2.901
1982 6 29 2.874 2.896 2.901
1982 6 30 2.002 2.286 1.874
1982 7 1 1.508 1.962 1.488
1982 7 2 1.281 1.942 1.633
1982 7 3 1.222 1.579 1.486
1982 7 4 2.186 1.634 2.081
1982 7 5 1.665 1.399 2.853
1982 7 6 1.305 1.775 2.854
1982 7 7 1.360 1.509 2.854
1982 7 8 1.370 1.282 2.418
1982 7 9 0.865 0.912 2.855
1982 7 10 1.149 1.934 1.694
1982 7 11 1.171 1.543 1.852
1982 7 12 1.306 0.524 2.811
1982 7 13 2.135 2.319 2.806
1982 7 14 1.515 1.888 1.507
1982 7 15 1.159 1.882 1.494
1982 7 16 1.311 1.815 1.657
1982 7 17 1.421 0.890 2.623
1982 7 18 1.338 1.088 2.845
1982 7 19 0.782 1.231 1.586
1982 7 20 1.464 1.918 1.647
1982 7 21 1.447 1.986 1.487
1982 7 22 1.471 2.036 1.476
1982 7 23 1.334 1.777 1.542
1982 7 24 1.574 2.135 1.521
1982 7 25 1.497 2.246 1.400
1982 7 26 1.474 2.088 1.383
1982 7 27 1.673 2.081 1.756
1982 7 28 1.239 1.754 1.377
1982 7 29 1.098 1.390 2.631
1982 7 30 1.260 1.893 2.671
1982 7 31 1.190 2.108 1.402
1982 8 1 1.597 1.875 1.412
1982 8 2 1.181 0.892 2.671
1982 8 3 1.551 2.501 2.620
1982 8 4 1.365 1.984 1.631
1982 8 5 0.919 1.265 1.665
1982 8 6 1.483 1.849 1.601
1982 8 7 2.064 2.117 1.480
1982 8 8 1.970 1.803 2.710
1982 8 9 1.153 1.342 2.681
1982 8 10 2.095 2.962 2.976
1982 8 11 1.400 2.166 1.666
1982 8 12 1.170 1.555 1.629
1982 8 13 1.320 1.691 1.560
1982 8 14 1.849 2.084 1.794
1982 8 15 1.617 1.365 2.739
1982 8 16 1.226 0.839 2.691
1982 8 17 1.032 0.847 3.011
1982 8 18 0.926 1.250 3.013
1982 8 19 1.778 2.729 1.878
1982 8 20 1.617 2.626 1.717
1982 8 21 1.968 2.785 1.717
1982 8 22 1.001 1.196 2.112
1982 8 23 1.055 1.144 2.960
1982 8 24 1.984 2.781 2.987
1982 8 25 2.550 3.196 1.736
1982 8 26 2.687 3.222 1.612
1982 8 27 2.460 3.129 1.547
1982 8 28 2.503 3.248 1.486
1982 8 29 2.610 3.133 1.428
1982 8 30 2.332 2.206 2.590
1982 8 31 1.159 1.655 2.648
1982 9 1 0.912 1.261 3.055
1982 9 2 2.087 2.670 1.992
1982 9 3 1.937 2.466 1.650
1982 9 4 2.016 2.549 1.748
1982 9 5 1.406 1.427 1.637
1982 9 6 0.974 1.730 1.650
1982 9 7 1.453 1.836 1.489
1982 9 8 2.264 2.833 1.360
1982 9 9 2.291 2.824 1.310
1982 9 10 2.688 3.184 1.263
1982 9 11 2.906 3.493 1.219
1982 9 12 2.800 3.454 1.178
1982 9 13 2.647 3.157 1.139
1982 9 14 2.951 3.370 1.101
1982 9 15 2.944 3.383 1.064
1982 9 16 2.866 3.376 1.029
1982 9 17 3.049 3.427 0.995
1982 9 18 1.864 2.739 2.354
1982 9 19 1.533 2.217 2.456
1982 9 20 1.362 1.646 1.511
1982 9 21 1.431 2.376 1.362
1982 9 22 1.574 2.041 1.360
1982 9 23 1.520 1.895 1.197
1982 9 24 2.724 2.923 1.126
1982 9 25 2.269 2.073 1.862
1982 9 26 2.368 2.241 1.528
1982 9 27 1.999 2.391 2.402
1982 9 28 1.681 1.779 2.700
1982 9 29 1.651 2.009 2.878
1982 9 30 1.594 2.114 1.716
1982 10 1 1.844 2.579 3.017
1982 10 2 1.382 1.514 3.164
1982 10 3 2.554 3.162 1.984
1982 10 4 2.263 2.785 1.984
1982 10 5 3.215 4.107 2.412
1982 10 6 1.531 1.500 3.390
1982 10 7 1.602 1.814 3.326
1982 10 8 2.157 2.520 3.429
1982 10 9 1.369 1.987 3.045
1982 10 10 1.251 1.472 3.432
1982 10 11 3.519 4.226 3.434
1982 10 12 3.082 3.052 2.206
1982 10 13 3.724 4.137 3.437
1982 10 14 3.536 4.317 1.928
1982 10 15 2.299 2.845 1.930
1982 10 16 3.256 3.425 1.931
1982 10 17 3.339 2.894 2.929
1982 10 18 5.600 5.537 3.404
1982 10 19 3.891 4.253 2.783
1982 10 20 4.007 4.441 1.937
1982 10 21 3.769 3.417 2.900
1982 10 22 2.550 2.784 3.449
1982 10 23 2.453 3.205 3.452
1982 10 24 1.706 1.933 3.453
1982 10 25 2.639 2.790 3.455
1982 10 26 1.662 1.796 2.270
1982 10 27 2.246 2.669 3.457
1982 10 28 2.709 3.609 3.459
1982 10 29 3.908 4.878 2.024
1982 10 30 4.453 5.489 3.397
1982 10 31 4.048 4.795 2.398
1982 11 1 3.848 4.098 2.186
1982 11 2 3.178 2.994 2.606
1982 11 3 2.220 2.976 3.748
1982 11 4 1.758 1.632 3.849
1982 11 5 1.771 2.055 3.850
1982 11 6 2.806 3.170 3.859
1982 11 7 2.210 3.234 2.457
1982 11 8 3.678 4.409 2.277
1982 11 9 1.928 2.782 2.296
1982 11 10 3.566 3.266 2.368
1982 11 11 1.650 1.799 3.856
1982 11 12 1.763 2.636 3.858
1982 11 13 1.722 1.735 3.190
1982 11 14 1.433 1.444 3.860
1982 11 15 1.493 1.373 3.861
1982 11 16 2.790 3.427 3.862
1982 11 17 2.772 3.210 3.862
1982 11 18 3.619 4.331 2.655
1982 11 19 2.714 2.831 3.416
1982 11 20 1.791 1.995 3.865
1982 11 21 2.566 3.248 3.866
1982 11 22 1.543 1.914 3.866
1982 11 23 1.585 1.728 3.867
1982 11 24 2.830 3.146 3.868
1982 11 25 3.350 3.777 3.845
1982 11 26 4.625 4.417 3.869
1982 11 27 3.761 4.307 3.870
1982 11 28 2.448 3.380 3.571
1982 11 29 3.893 4.742 3.871
1982 11 30 4.929 4.828 2.667
1982 12 1 3.761 4.728 4.061
1982 12 2 1.748 2.800 4.118
1982 12 3 3.285 4.356 4.118
1982 12 4 2.476 3.466 2.665
1982 12 5 3.170 4.163 2.338
1982 12 6 2.473 2.850 4.008
1982 12 7 5.530 6.487 3.973
1982 12 8 4.966 5.432 3.116
1982 12 9 4.662 5.262 2.222
1982 12 10 4.708 5.119 2.160
1982 12 11 3.977 3.969 2.582
1982 12 12 4.152 4.571 3.668
1982 12 13 4.760 4.811 3.139
1982 12 14 4.236 4.702 3.529
1982 12 15 3.112 3.407 3.963
1982 12 16 2.437 2.936 4.028
1982 12 17 3.760 4.577 3.484
1982 12 18 4.572 4.610 3.917
1982 12 19 3.320 4.015 4.016
1982 12 20 4.750 5.661 4.123
1982 12 21 3.872 4.234 3.277
1982 12 22 1.919 1.964 4.123
1982 12 23 4.055 4.489 4.123
1982 12 24 5.083 5.533 4.123
1982 12 25 3.751 4.954 2.420
1982 12 26 5.136 5.506 2.406
1982 12 27 5.547 6.277 3.152
1982 12 28 5.395 5.479 2.653
1982 12 29 5.159 5.653 4.070
1982 12 30 4.885 5.523 2.786
1982 12 31 5.690 5.082 3.972
1983 1 1 3.349 3.619 3.833
1983 1 2 3.671 4.028 3.969
1983 1 3 4.186 4.467 3.974
1983 1 4 3.946 4.166 3.116
1983 1 5 1.858 2.538 3.881
1983 1 6 2.296 2.293 3.940
1983 1 7 4.626 4.775 4.024
1983 1 8 3.793 4.338 4.023
1983 1 9 2.947 3.726 2.540
1983 1 10 4.264 4.711 2.734
1983 1 11 4.455 4.741 4.022
1983 1 12 3.931 4.459 4.022
1983 1 13 4.071 4.811 3.534
1983 1 14 3.438 4.335 3.222
1983 1 15 4.699 4.455 2.597
1983 1 16 3.929 4.412 3.902
1983 1 17 3.270 3.773 3.962
1983 1 18 3.715 4.034 3.919
1983 1 19 2.296 2.700 3.885
1983 1 20 4.921 5.379 3.868
1983 1 21 3.530 4.653 4.016
1983 1 22 4.503 4.945 2.715
1983 1 23 4.369 4.619 3.470
1983 1 24 4.389 4.691 2.694
1983 1 25 4.299 4.563 3.880
1983 1 26 4.271 5.063 2.594
1983 1 27 4.319 4.822 3.251
1983 1 28 3.909 3.953 3.681
1983 1 29 4.462 4.474 3.656
1983 1 30 2.445 3.235 3.888
1983 1 31 3.974 5.199 4.007
1983 2 1 3.438 4.178 3.817
1983 2 2 4.147 4.906 2.594
1983 2 3 1.982 2.710 2.300
1983 2 4 3.754 3.949 2.478
1983 2 5 3.638 3.954 3.590
1983 2 6 4.335 4.464 3.790
1983 2 7 3.776 3.880 3.315
1983 2 8 3.978 4.175 3.728
1983 2 9 4.015 4.221 3.135
1983 2 10 3.454 3.804 3.667
1983 2 11 3.950 4.570 2.986
1983 2 12 4.286 4.487 3.341
1983 2 13 1.626 2.200 2.959
1983 2 14 1.749 1.882 3.156
1983 2 15 2.932 3.041 3.347
1983 2 16 3.027 3.908 3.318
1983 2 17 2.434 3.155 3.576
1983 2 18 1.997 2.911 3.602
1983 2 19 4.775 4.559 3.329
1983 2 20 4.552 5.552 3.757
1983 2 21 5.001 5.124 2.348
1983 2 22 4.325 4.430 3.773
1983 2 23 1.872 2.558 3.369
1983 2 24 4.596 4.728 3.719
1983 2 25 4.464 4.639 3.673
1983 2 26 2.933 3.238 3.640
1983 2 27 1.748 1.653 3.778
1983 2 28 1.986 1.882 3.776
1983 3 1 3.311 4.123 3.690
1983 3 2 2.704 2.775 3.677
1983 3 3 1.827 1.664 3.675
1983 3 4 1.887 1.971 3.673
1983 3 5 1.634 2.039 2.865
1983 3 6 2.298 2.822 2.397
1983 3 7 1.850 2.518 2.856
1983 3 8 3.732 4.394 1.949
1983 3 9 4.263 4.261 2.020
1983 3 10 4.627 4.674 2.953
1983 3 11 3.624 3.828 3.601
1983 3 12 1.957 2.090 3.592
1983 3 13 3.324 4.308 2.800
1983 3 14 2.114 3.099 2.038
1983 3 15 2.609 3.752 2.286
1983 3 16 2.414 3.385 2.251
1983 3 17 2.851 3.278 1.979
1983 3 18 1.705 2.472 3.570
1983 3 19 2.725 3.358 3.560
1983 3 20 2.933 3.968 1.920
1983 3 21 2.604 3.391 1.865
1983 3 22 2.485 2.972 1.857
1983 3 23 2.463 3.089 2.616
1983 3 24 2.955 3.481 2.128
1983 3 25 2.218 2.211 3.016
1983 3 26 3.142 3.115 2.722
1983 3 27 3.538 3.261 3.306
1983 3 28 3.660 3.651 3.333
1983 3 29 2.828 3.186 3.453
1983 3 30 1.372 2.319 2.223
1983 3 31 1.558 1.606 2.297
1983 4 1 1.678 1.555 3.159
1983 4 2 2.106 2.440 3.176
1983 4 3 2.134 2.753 2.677
1983 4 4 2.951 2.416 1.796
1983 4 5 1.734 1.641 3.033
1983 4 6 1.550 2.068 3.401
1983 4 7 2.869 3.204 3.399
1983 4 8 2.463 3.394 1.762
1983 4 9 2.224 2.805 1.773
1983 4 10 1.794 2.652 1.712
1983 4 11 2.012 2.710 1.678
1983 4 12 1.844 2.236 1.718
1983 4 13 2.583 3.019 2.719
1983 4 14 2.107 2.093 2.020
1983 4 15 1.596 1.333 3.247
1983 4 16 1.578 1.898 3.378
1983 4 17 1.338 1.110 2.092
1983 4 18 1.464 0.617 3.373
1983 4 19 1.426 1.271 3.371
1983 4 20 2.156 2.633 3.369
1983 4 21 2.162 2.880 1.947
1983 4 22 0.901 1.568 1.772
1983 4 23 1.733 1.977 1.728
1983 4 24 1.462 1.368 3.359
1983 4 25 1.418 2.000 3.358
1983 4 26 2.264 2.675 1.749
1983 4 27 1.625 2.081 1.674
1983 4 28 1.656 2.110 1.632
1983 4 29 1.098 1.090 2.197
1983 4 30 1.320 0.975 3.280
1983 5 1 1.824 1.395 3.082
1983 5 2 1.328 1.115 3.098
1983 5 3 1.409 1.654 3.128
1983 5 4 1.721 1.986 3.126
1983 5 5 1.795 1.962 2.048
1983 5 6 0.760 1.048 2.212
1983 5 7 1.423 1.083 2.041
1983 5 8 1.447 1.565 3.119
1983 5 9 1.447 1.068 3.117
1983 5 10 1.383 0.752 3.115
1983 5 11 1.358 1.262 3.114
1983 5 12 1.676 1.763 3.112
1983 5 13 1.073 1.357 1.768
1983 5 14 0.743 0.730 2.718
1983 5 15 1.628 1.795 2.328
1983 5 16 1.786 2.258 3.019
1983 5 17 2.180 2.320 3.104
1983 5 18 1.923 1.854 3.102
1983 5 19 1.476 1.429 3.101
1983 5 20 2.151 2.096 3.103
1983 5 21 0.891 1.181 2.979
1983 5 22 1.168 1.672 2.171
1983 5 23 0.882 0.797 3.096
1983 5 24 1.485 1.814 3.094
1983 5 25 1.482 1.898 3.093
1983 5 26 0.872 1.186 1.592
1983 5 27 1.069 0.669 2.340
1983 5 28 1.717 1.693 3.078
1983 5 29 2.111 2.688 3.088
1983 5 30 1.349 0.817 3.087
1983 5 31 1.098 1.235 3.086
1983 6 1 0.947 1.809 1.605
1983 6 2 1.156 1.693 1.455
1983 6 3 0.624 0.442 1.556
1983 6 4 1.370 1.897 2.786
1983 6 5 1.073 1.543 1.404
1983 6 6 0.595 0.632 1.529
1983 6 7 1.208 1.503 1.742
1983 6 8 1.205 1.594 2.810
1983 6 9 1.491 1.439 2.800
1983 6 10 1.190 1.279 1.719
1983 6 11 1.141 0.741 2.501
1983 6 12 1.706 0.607 2.770
1983 6 13 1.634 0.967 2.907
1983 6 14 1.919 1.952 2.901
1983 6 15 1.100 1.604 1.562
1983 6 16 1.331 1.588 1.433
1983 6 17 1.048 1.783 1.427
1983 6 18 1.259 1.699 1.428
1983 6 19 1.412 1.569 1.432
1983 6 20 1.287 1.332 1.432
1983 6 21 1.088 1.187 1.461
1983 6 22 1.430 1.646 1.393
1983 6 23 1.105 0.744 2.840
1983 6 24 1.277 1.472 2.864
1983 6 25 1.094 1.075 2.901
1983 6 26 1.074 1.182 2.354
1983 6 27 1.505 1.147 2.901
1983 6 28 0.852 0.655 2.901
1983 6 29 1.125 1.539 1.669
1983 6 30 1.306 0.911 1.999
1983 7 1 1.507 1.605 2.841
1983 7 2 1.832 2.049 2.058
1983 7 3 2.309 2.841 2.805
1983 7 4 2.009 2.010 1.476
1983 7 5 1.103 0.752 2.817
1983 7 6 1.685 1.048 2.830
1983 7 7 1.698 1.339 2.872
1983 7 8 1.265 0.986 2.836
1983 7 9 1.122 0.801 2.827
1983 7 10 1.647 1.586 2.825
1983 7 11 1.312 0.852 2.823
1983 7 12 1.246 1.172 2.822
1983 7 13 0.904 0.820 2.821
1983 7 14 1.446 1.558 2.821
1983 7 15 1.360 1.062 2.822
1983 7 16 1.113 0.859 2.833
1983 7 17 1.365 1.680 2.841
1983 7 18 0.903 1.053 2.837
1983 7 19 0.774 1.603 1.902
1983 7 20 0.826 1.307 1.500
1983 7 21 1.143 1.990 1.502
1983 7 22 1.380 1.666 1.576
1983 7 23 1.174 1.413 2.847
1983 7 24 1.109 0.229 2.860
1983 7 25 1.159 1.194 2.868
1983 7 26 0.874 0.877 2.856
1983 7 27 1.087 1.363 2.857
1983 7 28 2.098 2.117 2.859
1983 7 29 1.035 0.716 2.209
1983 7 30 1.116 0.984 2.860
1983 7 31 1.276 1.093 2.868
1983 8 1 1.319 1.699 2.954
1983 8 2 1.425 2.445 2.956
1983 8 3 1.173 1.550 2.476
1983 8 4 1.316 1.791 1.888
1983 8 5 1.258 1.834 1.692
1983 8 6 1.222 2.220 1.709
1983 8 7 1.709 2.328 1.953
1983 8 8 0.979 0.981 2.622
1983 8 9 0.780 1.406 2.938
1983 8 10 0.746 1.029 2.395
1983 8 11 1.496 1.970 2.375
1983 8 12 2.012 2.204 1.590
1983 8 13 1.538 2.119 1.597
1983 8 14 0.972 0.887 2.532
1983 8 15 1.323 1.267 2.836
1983 8 16 1.104 1.405 2.997
1983 8 17 1.411 0.946 3.012
1983 8 18 1.928 2.175 3.018
1983 8 19 1.777 2.743 1.716
1983 8 20 1.458 2.265 1.788
1983 8 21 1.425 2.032 1.715
1983 8 22 1.261 1.168 2.310
1983 8 23 1.815 2.090 2.249
1983 8 24 1.667 1.490 1.827
1983 8 25 2.169 2.533 2.827
1983 8 26 2.572 3.094 1.682
1983 8 27 2.809 3.245 2.137
1983 8 28 2.656 3.145 1.617
1983 8 29 2.554 3.087 1.610
1983 8 30 2.634 3.049 1.590
1983 8 31 1.520 1.294 2.209
1983 9 1 2.124 2.798 2.855
1983 9 2 1.881 2.609 1.660
1983 9 3 1.640 2.146 2.003
1983 9 4 2.032 2.706 1.681
1983 9 5 1.598 1.805 2.957
1983 9 6 2.241 2.633 2.439
1983 9 7 1.077 1.640 2.949
1983 9 8 2.213 3.225 2.929
1983 9 9 1.661 2.382 1.503
1983 9 10 1.761 2.384 1.444
1983 9 11 1.358 1.222 1.629
1983 9 12 1.195 1.919 2.715
1983 9 13 1.051 1.430 2.779
1983 9 14 1.707 2.168 2.854
1983 9 15 0.949 1.005 2.862
1983 9 16 2.745 3.356 3.025
1983 9 17 1.628 2.025 2.381
1983 9 18 1.303 1.721 3.096
1983 9 19 2.149 2.712 3.098
1983 9 20 2.493 3.287 2.090
1983 9 21 2.229 3.087 1.688
1983 9 22 1.664 1.436 2.923
1983 9 23 1.686 1.417 2.983
1983 9 24 3.062 3.396 3.107
1983 9 25 2.085 2.551 2.019
1983 9 26 1.919 2.381 2.523
1983 9 27 2.601 3.343 3.113
1983 9 28 2.880 3.381 1.907
1983 9 29 2.698 2.691 2.375
1983 9 30 1.432 2.305 3.118
1983 10 1 1.409 1.355 3.401
1983 10 2 1.484 2.073 3.418
1983 10 3 3.002 3.780 1.984
1983 10 4 2.873 3.695 1.911
1983 10 5 3.630 4.501 1.881
1983 10 6 2.495 3.220 1.845
1983 10 7 3.520 4.255 1.889
1983 10 8 3.282 3.914 1.785
1983 10 9 2.963 3.484 2.027
1983 10 10 1.152 2.137 2.842
1983 10 11 0.950 1.354 3.203
1983 10 12 1.113 1.355 3.258
1983 10 13 1.996 2.162 3.196
1983 10 14 2.498 2.802 3.161
1983 10 15 3.753 3.992 1.727
1983 10 16 4.069 3.872 3.048
1983 10 17 1.734 2.251 3.070
1983 10 18 3.373 4.154 3.152
1983 10 19 3.571 3.994 3.445
1983 10 20 3.486 4.528 1.986
1983 10 21 2.619 2.837 2.067
1983 10 22 2.870 3.583 3.338
1983 10 23 3.384 4.298 2.605
1983 10 24 2.720 3.303 1.812
1983 10 25 2.645 3.115 1.729
1983 10 26 1.709 2.173 1.803
1983 10 27 2.030 3.025 2.059
1983 10 28 2.532 3.454 1.817
1983 10 29 3.139 3.889 1.602
1983 10 30 3.073 3.723 1.602
1983 10 31 2.110 2.857 2.165
1983 11 1 2.553 3.273 3.099
1983 11 2 2.698 3.156 3.229
1983 11 3 3.181 3.512 3.193
1983 11 4 4.005 4.504 3.660
1983 11 5 3.971 4.478 3.847
1983 11 6 3.566 4.627 3.851
1983 11 7 4.769 4.799 2.204
1983 11 8 4.117 4.399 3.850
1983 11 9 3.064 4.098 2.591
1983 11 10 4.736 5.143 2.346
1983 11 11 2.724 2.465 3.798
1983 11 12 5.073 5.099 3.851
1983 11 13 3.150 3.823 3.859
1983 11 14 3.188 4.069 3.633
1983 11 15 2.116 2.935 3.861
1983 11 16 3.834 4.569 3.862
1983 11 17 3.726 4.931 3.814
1983 11 18 4.083 4.719 2.489
1983 11 19 1.443 1.590 3.864
1983 11 20 4.565 4.884 3.865
1983 11 21 3.235 3.355 3.866
1983 11 22 4.924 5.418 3.866
1983 11 23 4.189 5.145 2.219
1983 11 24 4.775 5.537 2.220
1983 11 25 4.597 4.909 2.219
1983 11 26 3.933 4.128 3.682
1983 11 27 2.266 2.484 3.793
1983 11 28 2.440 2.949 3.814
1983 11 29 4.048 4.883 3.836
1983 11 30 5.632 5.607 2.961
1983 12 1 4.974 5.154 3.941
1983 12 2 2.374 3.312 3.959
1983 12 3 2.683 3.551 2.778
1983 12 4 2.648 2.263 2.774
1983 12 5 3.597 3.706 3.848
1983 12 6 4.350 4.282 4.116
1983 12 7 4.019 5.010 4.120
1983 12 8 4.503 5.308 2.701
1983 12 9 3.838 4.797 2.887
1983 12 10 4.433 4.502 4.071
1983 12 11 3.555 4.073 4.038
1983 12 12 4.967 5.104 4.102
1983 12 13 4.626 4.972 4.074
1983 12 14 4.031 4.746 4.122
1983 12 15 3.257 3.793 4.123
1983 12 16 4.701 5.050 4.123
1983 12 17 2.938 3.574 4.123
1983 12 18 3.723 4.560 4.123
1983 12 19 2.895 3.308 4.123
1983 12 20 2.378 3.201 4.123
1983 12 21 4.765 5.811 4.123
1983 12 22 3.645 4.197 4.123
1983 12 23 4.113 4.937 4.123
1983 12 24 4.861 5.686 2.406
1983 12 25 5.158 5.732 3.285
1983 12 26 4.253 5.101 3.085
1983 12 27 4.243 4.581 2.579
1983 12 28 4.106 4.040 4.092
1983 12 29 4.235 4.381 4.051
1983 12 30 4.894 5.088 4.082
1983 12 31 4.136 4.586 4.073
1984 1 1 4.657 5.068 3.934
1984 1 2 5.227 6.065 2.942
1984 1 3 2.201 2.649 4.000
1984 1 4 4.273 4.911 3.958
1984 1 5 4.237 4.682 4.025
1984 1 6 3.698 4.395 3.864
1984 1 7 4.361 5.026 3.990
1984 1 8 5.813 5.793 3.872
