year month day p_brdwgd p_chirps p_cpc p_era5land p_mswep
1981 6 13 0.011 0.000 0.000 0.095 0.002
1981 6 14 0.000 0.000 0.000 0.029 0.000
1981 6 15 0.577 0.000 0.301 0.379 0.715
1981 6 16 2.524 1.125 1.940 2.582 1.948
1981 6 17 0.002 0.000 0.000 0.288 0.021
1981 6 18 0.099 0.000 0.065 0.011 0.000
1981 6 19 0.000 0.000 0.000 0.000 0.460
1981 6 20 1.516 1.224 0.895 0.000 0.619
1981 6 21 0.000 0.000 0.156 0.016 0.000
1981 6 22 0.000 1.727 0.128 0.329 0.000
1981 6 23 0.878 6.828 0.466 3.331 3.461
1981 6 24 5.818 6.110 5.461 7.792 5.768
1981 6 25 0.537 0.000 0.693 0.537 0.000
1981 6 26 0.000 0.000 0.192 0.002 0.000
1981 6 27 0.000 0.000 0.012 0.000 0.000
1981 6 28 0.000 0.000 0.000 0.000 0.000
1981 6 29 0.000 0.000 0.000 0.294 0.009
1981 6 30 1.533 1.908 0.968 1.891 2.957
1981 7 1 8.981 0.030 5.736 2.996 17.575
1981 7 2 15.298 52.522 15.118 3.232 7.683
1981 7 3 0.170 0.000 0.448 0.019 0.000
1981 7 4 0.000 0.000 0.081 0.621 0.115
1981 7 5 0.306 0.000 0.653 1.669 0.965
1981 7 6 2.170 0.000 2.411 1.020 5.968
1981 7 7 4.102 0.000 3.608 0.891 0.602
1981 7 8 0.709 0.000 0.851 0.424 0.423
1981 7 9 0.923 0.000 0.834 1.566 0.965
1981 7 10 0.356 0.000 0.346 0.241 0.035
1981 7 11 0.000 0.000 0.000 3.245 0.482
1981 7 12 0.374 0.000 0.309 1.163 0.153
1981 7 13 0.070 0.000 0.144 0.135 0.010
1981 7 14 0.000 0.000 0.000 0.002 0.000
1981 7 15 0.000 0.000 0.000 0.000 0.009
1981 7 16 0.552 0.000 0.580 0.003 0.376
1981 7 17 1.474 0.000 1.806 1.425 1.474
1981 7 18 0.041 0.000 0.123 0.139 0.025
1981 7 19 0.056 0.000 0.020 0.073 0.024
1981 7 20 1.793 0.000 1.413 27.065 6.419
1981 7 21 18.120 0.000 25.124 14.672 10.381
1981 7 22 0.139 0.000 0.444 0.102 0.008
1981 7 23 0.148 0.000 0.246 1.977 0.580
1981 7 24 1.960 0.000 1.709 0.142 0.972
1981 7 25 14.239 0.000 16.760 34.561 29.267
1981 7 26 20.461 0.764 21.787 3.720 3.302
1981 7 27 0.000 0.000 0.000 0.049 0.000
1981 7 28 0.000 0.000 0.000 0.000 0.000
1981 7 29 0.000 0.000 0.199 0.000 0.000
1981 7 30 0.000 0.000 0.055 0.000 0.000
1981 7 31 0.000 0.000 0.000 0.035 0.000
1981 8 1 0.000 0.000 0.000 0.200 0.000
1981 8 2 0.000 0.000 0.109 0.006 0.000
1981 8 3 0.000 0.000 0.000 0.008 0.000
1981 8 4 0.000 0.000 0.000 0.004 0.000
1981 8 5 0.000 0.000 0.000 0.000 0.000
1981 8 6 0.000 0.000 0.000 0.000 0.002
1981 8 7 1.262 0.000 0.519 0.000 0.928
1981 8 8 5.395 8.987 4.562 4.732 7.648
1981 8 9 2.193 5.596 1.996 2.767 1.273
1981 8 10 0.354 4.366 1.150 0.091 0.036
1981 8 11 0.036 0.000 0.293 0.164 0.052
1981 8 12 0.091 6.276 0.202 10.725 2.528
1981 8 13 2.663 0.000 2.864 4.565 1.522
1981 8 14 0.000 0.000 0.025 0.018 0.000
1981 8 15 0.000 0.000 0.000 0.000 0.000
1981 8 16 0.000 0.000 0.000 0.000 0.000
1981 8 17 0.000 0.000 0.000 0.000 0.000
1981 8 18 0.000 0.000 0.019 0.009 0.000
1981 8 19 0.000 0.000 0.000 0.028 0.000
1981 8 20 0.000 0.000 0.000 0.014 0.000
1981 8 21 0.000 0.000 0.072 0.002 0.000
1981 8 22 0.000 0.000 0.000 0.101 0.000
1981 8 23 0.000 0.000 0.143 0.087 0.000
1981 8 24 0.000 0.000 0.000 0.033 0.000
1981 8 25 0.072 3.373 0.075 1.926 0.225
1981 8 26 1.463 25.938 2.357 9.107 6.524
1981 8 27 12.193 36.518 13.325 31.099 27.092
1981 8 28 32.241 1.902 28.760 7.133 5.197
1981 8 29 0.901 0.000 0.998 1.762 4.523
1981 8 30 3.748 0.000 3.234 2.602 1.495
1981 8 31 2.808 0.000 2.180 4.834 1.406
1981 9 1 0.374 0.000 0.719 9.694 10.958
1981 9 2 12.027 0.000 9.896 8.473 2.847
1981 9 3 1.547 16.366 2.279 16.482 5.178
1981 9 4 9.553 8.236 9.753 1.952 2.592
1981 9 5 0.026 0.000 0.340 0.000 0.000
1981 9 6 0.000 0.000 0.000 0.000 0.000
1981 9 7 0.000 0.000 0.069 0.002 0.000
1981 9 8 0.000 0.000 0.000 0.089 0.000
1981 9 9 0.000 0.000 0.000 0.010 0.000
1981 9 10 0.000 0.000 0.000 1.985 0.055
1981 9 11 0.070 0.000 0.254 0.341 0.019
1981 9 12 0.029 0.000 0.133 0.037 0.000
1981 9 13 0.000 0.000 0.016 2.029 0.005
1981 9 14 0.002 0.000 0.047 2.984 0.270
1981 9 15 0.734 1.332 0.467 1.788 0.405
1981 9 16 0.111 0.000 0.172 0.013 0.009
1981 9 17 0.000 0.000 0.000 0.000 0.000
1981 9 18 0.000 0.000 0.000 0.276 0.000
1981 9 19 0.000 0.000 0.000 0.856 0.529
1981 9 20 3.123 0.000 3.246 25.668 12.939
1981 9 21 27.530 46.733 29.909 50.209 23.623
1981 9 22 9.099 0.000 8.521 6.598 4.952
1981 9 23 6.198 15.287 8.274 50.482 14.328
1981 9 24 27.631 16.789 24.816 32.640 18.972
1981 9 25 13.401 2.346 13.057 18.987 10.432
1981 9 26 5.824 0.000 5.967 2.459 1.097
1981 9 27 0.000 0.000 0.044 0.114 0.000
1981 9 28 0.000 0.000 0.000 0.043 0.000
1981 9 29 3.663 19.377 3.083 36.977 23.556
1981 9 30 19.014 0.000 14.075 0.614 0.440
1981 10 1 0.000 0.000 0.085 0.003 0.000
1981 10 2 0.000 0.000 0.021 0.023 0.000
1981 10 3 0.007 0.000 0.101 0.184 0.006
1981 10 4 21.857 32.368 20.061 21.611 23.322
1981 10 5 3.553 0.000 3.782 4.435 3.700
1981 10 6 6.998 5.093 5.217 4.612 12.214
1981 10 7 10.310 0.000 10.363 1.008 0.997
1981 10 8 0.178 0.000 0.213 1.408 0.052
1981 10 9 0.084 0.000 0.312 0.365 0.031
1981 10 10 0.000 0.000 0.000 0.117 0.017
1981 10 11 0.129 0.000 0.192 0.288 0.081
1981 10 12 0.218 0.000 0.440 11.305 1.488
1981 10 13 2.151 0.000 3.021 0.617 0.276
1981 10 14 0.385 0.000 1.320 0.028 0.039
1981 10 15 0.000 8.231 0.081 5.701 0.243
1981 10 16 0.007 0.000 0.056 2.602 0.006
1981 10 17 0.141 0.000 0.172 0.457 0.008
1981 10 18 0.000 0.000 0.000 0.640 0.068
1981 10 19 0.380 1.875 0.824 12.326 2.714
1981 10 20 4.300 0.000 5.158 12.520 6.445
1981 10 21 8.170 6.030 5.403 4.302 0.377
1981 10 22 0.595 0.000 0.562 0.541 0.027
1981 10 23 0.000 0.000 0.000 0.207 0.000
1981 10 24 0.000 0.000 0.000 0.244 0.000
1981 10 25 0.000 0.000 0.007 0.437 0.461
1981 10 26 1.002 51.839 1.964 22.921 17.900
1981 10 27 30.235 0.000 27.823 23.370 15.414
1981 10 28 8.138 0.000 9.104 7.920 4.233
1981 10 29 5.808 0.000 7.087 16.171 4.805
1981 10 30 9.536 0.000 8.198 8.600 5.905
1981 10 31 1.884 0.000 1.693 1.549 1.247
1981 11 1 0.569 0.000 0.947 0.287 0.136
1981 11 2 0.039 0.000 0.052 0.507 0.039
1981 11 3 0.179 4.361 0.424 13.935 4.670
1981 11 4 5.873 0.000 7.106 1.083 0.054
1981 11 5 0.000 1.118 0.046 0.374 0.001
1981 11 6 0.112 29.281 0.469 7.926 3.216
1981 11 7 4.763 0.000 4.877 10.096 3.180
1981 11 8 0.268 0.189 0.995 0.933 1.047
1981 11 9 8.992 6.713 7.716 10.713 14.554
1981 11 10 7.941 0.000 6.622 2.515 2.529
1981 11 11 0.000 0.000 0.000 0.839 0.087
1981 11 12 0.183 0.000 0.367 2.323 0.085
1981 11 13 0.072 0.032 0.351 0.614 0.031
1981 11 14 0.110 0.000 0.625 0.175 0.837
1981 11 15 1.608 6.863 0.989 13.405 1.441
1981 11 16 0.373 0.000 1.754 2.126 0.593
1981 11 17 0.359 0.000 0.894 0.555 0.005
1981 11 18 0.029 3.073 0.080 0.435 1.604
1981 11 19 2.529 4.042 2.950 7.760 0.945
1981 11 20 0.032 0.000 0.049 1.623 0.005
1981 11 21 0.000 0.000 0.000 0.000 0.000
1981 11 22 0.000 0.000 0.000 0.025 0.000
1981 11 23 0.000 0.000 0.146 0.248 0.731
1981 11 24 0.884 0.000 0.642 6.544 4.116
1981 11 25 4.358 0.000 8.896 2.413 1.111
1981 11 26 0.261 0.000 0.302 0.354 0.008
1981 11 27 0.028 0.000 0.020 1.149 0.012
1981 11 28 0.154 7.184 0.479 16.388 6.275
1981 11 29 8.261 0.000 8.576 10.316 3.953
1981 11 30 4.910 11.857 5.007 5.237 2.818
1981 12 1 2.850 20.579 4.553 23.328 13.426
1981 12 2 11.312 0.000 9.527 0.191 0.822
1981 12 3 0.508 0.000 0.355 0.714 0.286
1981 12 4 0.000 0.000 0.022 0.258 0.000
1981 12 5 0.164 2.395 0.243 0.626 6.120
1981 12 6 16.120 0.000 15.733 7.900 13.735
1981 12 7 0.099 0.000 0.200 17.140 0.256
1981 12 8 0.000 0.000 0.166 1.303 0.652
1981 12 9 1.639 0.000 2.097 5.721 5.938
1981 12 10 4.969 0.000 5.360 0.336 0.716
1981 12 11 0.074 0.424 0.151 10.640 2.691
1981 12 12 3.911 0.000 4.237 13.371 2.396
1981 12 13 1.806 0.000 2.504 1.487 0.545
1981 12 14 1.172 0.000 0.985 1.205 0.122
1981 12 15 0.299 3.684 0.688 16.364 5.916
1981 12 16 7.899 0.000 8.440 0.000 1.248
1981 12 17 0.713 0.000 0.461 0.000 0.384
1981 12 18 0.000 0.000 0.000 0.330 0.000
1981 12 19 0.000 1.748 0.000 3.689 0.049
1981 12 20 0.002 11.185 0.179 6.546 4.818
1981 12 21 11.523 76.246 10.614 28.071 19.416
1981 12 22 41.636 0.000 39.852 39.129 23.074
1981 12 23 29.102 13.048 25.185 19.959 15.492
1981 12 24 3.887 0.000 5.572 0.668 0.738
1981 12 25 0.210 0.000 0.226 1.279 0.081
1981 12 26 0.000 0.000 0.090 0.582 0.000
1981 12 27 0.341 0.000 0.268 11.474 5.810
1981 12 28 5.158 0.000 3.608 5.815 0.392
1981 12 29 0.187 1.495 0.258 0.214 0.269
1981 12 30 0.905 0.000 0.796 0.115 0.129
1981 12 31 0.004 0.000 0.216 0.392 0.318
1982 1 1 1.221 37.524 1.284 21.358 13.771
1982 1 2 18.521 0.000 18.633 17.487 9.931
1982 1 3 2.288 4.413 2.297 2.019 5.812
1982 1 4 4.215 0.000 2.621 2.505 5.485
1982 1 5 5.793 0.000 3.522 0.091 0.325
1982 1 6 0.000 0.000 0.099 2.558 0.107
1982 1 7 0.313 0.000 0.310 5.359 1.562
1982 1 8 3.237 0.000 2.643 5.113 1.914
1982 1 9 1.822 0.000 3.161 13.166 2.346
1982 1 10 1.656 0.000 3.195 9.389 0.418
1982 1 11 0.759 0.000 1.079 1.588 0.033
1982 1 12 0.042 0.000 0.216 0.290 0.004
1982 1 13 0.000 0.000 0.000 0.068 0.000
1982 1 14 0.000 0.000 0.000 1.280 0.000
1982 1 15 0.000 0.000 0.013 2.199 0.000
1982 1 16 0.000 0.000 0.000 0.393 0.000
1982 1 17 0.000 0.000 0.040 1.471 0.680
1982 1 18 1.924 0.000 1.714 11.098 4.485
1982 1 19 2.319 0.000 1.800 1.667 0.752
1982 1 20 1.217 0.000 1.841 1.681 0.523
1982 1 21 0.178 0.000 0.352 1.487 4.676
1982 1 22 4.145 34.722 2.691 6.424 25.330
1982 1 23 23.444 0.000 19.672 1.035 4.083
1982 1 24 0.000 0.000 0.075 0.202 0.000
1982 1 25 0.000 0.000 0.000 0.109 0.000
1982 1 26 0.000 0.000 0.000 0.278 0.032
1982 1 27 0.031 0.000 0.043 0.149 0.000
1982 1 28 0.000 0.000 0.031 0.731 0.088
1982 1 29 0.367 0.000 1.129 1.495 0.380
1982 1 30 1.946 0.000 2.878 2.851 0.734
1982 1 31 0.915 0.000 1.248 0.613 0.569
1982 2 1 1.077 0.000 2.219 2.301 2.807
1982 2 2 2.298 0.000 1.894 1.652 2.810
1982 2 3 1.748 17.608 3.245 9.019 7.330
1982 2 4 11.735 10.573 13.873 27.287 20.008
1982 2 5 37.847 23.976 36.390 6.056 17.220
1982 2 6 3.761 0.000 4.397 2.508 0.549
1982 2 7 0.015 0.000 0.118 1.579 0.201
1982 2 8 0.243 0.000 0.485 0.844 0.158
1982 2 9 0.523 3.384 0.763 3.536 4.319
1982 2 10 8.408 12.837 8.215 7.133 4.878
1982 2 11 1.146 0.865 2.876 12.296 1.836
1982 2 12 1.941 0.000 2.044 5.972 4.176
1982 2 13 4.451 14.382 3.498 6.822 5.905
1982 2 14 8.876 10.948 7.201 4.362 17.683
1982 2 15 26.944 13.082 23.958 10.375 3.608
1982 2 16 0.223 0.974 0.885 4.546 6.975
1982 2 17 6.877 7.310 6.788 18.640 15.161
1982 2 18 11.794 9.015 13.894 10.114 7.016
1982 2 19 4.770 7.920 5.149 6.448 7.780
1982 2 20 9.184 4.585 6.133 13.575 5.280
1982 2 21 2.539 47.960 3.868 6.174 3.303
1982 2 22 7.472 3.172 8.754 30.204 9.844
1982 2 23 26.547 0.616 22.002 9.100 22.255
1982 2 24 19.761 0.000 18.678 3.060 3.747
1982 2 25 0.669 0.000 1.471 6.155 0.080
1982 2 26 0.000 0.000 0.015 12.886 0.185
1982 2 27 0.000 0.000 0.023 2.695 0.032
1982 2 28 0.000 0.846 0.257 1.069 3.843
1982 3 1 9.321 0.000 9.722 15.455 6.676
1982 3 2 4.334 0.000 6.499 11.198 4.335
1982 3 3 7.282 0.000 8.823 1.426 1.205
1982 3 4 0.124 0.000 0.367 0.207 0.026
1982 3 5 0.196 0.000 0.186 0.932 0.052
1982 3 6 0.240 0.000 0.463 0.470 0.124
1982 3 7 0.000 0.000 0.040 0.902 0.000
1982 3 8 0.521 0.000 0.090 2.770 1.585
1982 3 9 1.998 0.000 3.005 4.795 5.261
1982 3 10 6.649 0.000 9.345 3.639 6.485
1982 3 11 5.038 0.000 4.588 4.929 0.824
1982 3 12 0.842 0.000 1.510 9.698 1.062
1982 3 13 1.201 0.000 1.687 2.615 0.142
1982 3 14 0.263 0.000 0.248 0.294 0.347
1982 3 15 0.666 0.000 0.570 6.452 6.343
1982 3 16 5.393 0.000 4.423 0.031 0.339
1982 3 17 0.334 0.000 0.547 0.173 0.230
1982 3 18 0.000 0.000 0.260 19.118 2.559
1982 3 19 3.821 0.000 2.602 24.332 6.447
1982 3 20 4.754 0.000 4.657 5.022 0.247
1982 3 21 0.337 0.000 0.723 0.735 2.284
1982 3 22 9.134 0.000 8.119 11.810 8.112
1982 3 23 9.128 0.000 8.026 8.089 2.033
1982 3 24 4.496 0.000 9.900 3.821 2.516
1982 3 25 3.380 0.000 5.465 10.050 7.557
1982 3 26 3.895 0.000 3.873 0.801 0.011
1982 3 27 0.084 0.000 0.167 1.036 0.089
1982 3 28 0.575 6.427 0.590 6.893 4.329
1982 3 29 36.881 97.377 36.236 19.951 27.582
1982 3 30 0.762 0.000 3.099 0.100 1.405
1982 3 31 2.093 0.000 1.966 0.196 1.861
1982 4 1 0.000 0.000 0.000 0.325 0.040
1982 4 2 0.212 0.000 0.334 1.149 0.399
1982 4 3 0.354 0.000 0.640 0.235 0.090
1982 4 4 0.000 6.826 0.017 1.117 0.163
1982 4 5 0.242 4.936 0.887 1.289 4.347
1982 4 6 3.065 0.000 2.619 0.015 0.016
1982 4 7 0.000 0.000 0.000 0.124 0.042
1982 4 8 0.509 0.000 0.406 0.352 0.323
1982 4 9 0.231 0.000 0.559 0.030 0.213
1982 4 10 0.000 0.000 0.021 0.101 0.001
1982 4 11 0.441 0.000 0.340 0.143 0.163
1982 4 12 1.666 0.000 1.812 0.209 1.114
1982 4 13 0.000 0.000 0.032 1.715 0.145
1982 4 14 0.337 0.516 0.621 5.314 1.767
1982 4 15 9.996 0.000 9.443 8.597 6.076
1982 4 16 0.049 0.000 0.154 0.136 0.008
1982 4 17 0.000 0.000 0.000 0.349 0.000
1982 4 18 0.000 0.000 0.013 0.034 0.059
1982 4 19 0.359 0.000 0.426 2.823 1.363
1982 4 20 2.779 0.000 2.510 2.476 1.643
1982 4 21 0.000 0.000 0.097 0.997 0.000
1982 4 22 0.000 0.000 0.000 0.432 0.000
1982 4 23 0.000 0.000 0.004 0.575 0.000
1982 4 24 0.000 0.000 0.014 0.217 0.000
1982 4 25 0.000 1.736 0.003 8.807 3.794
1982 4 26 2.896 0.000 1.821 3.087 0.821
1982 4 27 0.267 4.401 0.353 0.287 0.036
1982 4 28 2.464 7.471 3.210 5.958 1.684
1982 4 29 0.390 0.000 0.506 0.591 0.153
1982 4 30 0.327 0.000 0.277 0.201 0.173
1982 5 1 0.508 0.000 0.384 0.004 0.104
1982 5 2 0.137 0.000 0.244 0.907 0.176
1982 5 3 0.697 0.000 0.843 2.174 0.734
1982 5 4 1.518 0.000 1.752 0.341 0.545
1982 5 5 0.010 0.000 0.187 0.218 0.016
1982 5 6 0.011 0.000 0.046 0.282 0.114
1982 5 7 0.309 0.000 0.359 0.116 0.000
1982 5 8 0.000 0.000 0.000 0.098 0.000
1982 5 9 0.004 0.000 0.078 0.743 0.000
1982 5 10 0.000 6.816 0.354 11.076 11.672
1982 5 11 15.807 15.679 13.230 0.438 5.763
1982 5 12 0.991 0.000 1.663 0.000 0.005
1982 5 13 0.000 0.000 0.050 0.058 0.000
1982 5 14 0.175 0.000 0.165 1.112 0.197
1982 5 15 1.346 7.033 2.066 7.711 1.211
1982 5 16 0.301 0.000 0.388 0.361 0.040
1982 5 17 0.115 0.000 0.170 0.141 0.046
1982 5 18 0.117 0.000 0.000 6.436 1.074
1982 5 19 2.928 0.000 2.922 4.648 1.602
1982 5 20 0.000 0.000 0.005 0.000 0.007
1982 5 21 0.061 0.000 0.095 0.000 0.031
1982 5 22 0.031 0.000 0.041 0.031 0.054
1982 5 23 0.127 0.000 0.215 0.226 0.185
1982 5 24 0.054 20.236 0.200 2.607 4.737
1982 5 25 25.380 20.587 23.951 23.757 28.223
1982 5 26 10.645 0.000 12.467 3.725 1.557
1982 5 27 0.920 0.000 0.949 0.000 0.000
1982 5 28 0.000 0.000 0.000 0.000 0.000
1982 5 29 0.015 0.000 0.027 0.003 0.003
1982 5 30 0.000 0.000 0.000 0.000 0.000
1982 5 31 0.000 0.000 0.000 0.003 0.080
1982 6 1 0.130 0.000 0.057 0.000 0.064
1982 6 2 0.000 0.000 0.000 0.099 0.000
1982 6 3 0.000 0.000 0.008 0.007 0.000
1982 6 4 0.000 0.000 0.000 6.411 0.111
1982 6 5 0.000 0.000 0.045 0.869 0.051
1982 6 6 0.324 0.000 0.349 0.463 0.140
1982 6 7 0.012 0.000 0.000 0.011 0.000
1982 6 8 0.000 0.000 0.000 0.018 0.000
1982 6 9 0.000 0.000 0.000 0.160 0.000
1982 6 10 0.624 5.262 0.992 5.781 6.203
1982 6 11 18.143 7.108 17.456 24.678 12.029
1982 6 12 0.464 10.513 0.264 10.893 0.694
1982 6 13 0.000 0.000 0.166 0.776 0.048
1982 6 14 0.777 3.323 1.294 0.067 2.669
1982 6 15 9.127 18.228 9.967 25.178 21.121
1982 6 16 19.515 2.297 18.001 1.028 1.016
1982 6 17 0.310 0.000 0.611 0.388 0.107
1982 6 18 0.826 0.000 0.938 0.444 0.463
1982 6 19 0.769 33.509 0.778 16.794 9.205
1982 6 20 21.483 0.000 19.477 11.283 10.327
1982 6 21 0.283 0.000 0.435 0.546 0.230
1982 6 22 4.378 0.000 3.673 1.335 2.795
1982 6 23 0.003 0.000 0.199 1.009 0.243
1982 6 24 9.382 4.334 8.759 8.415 12.374
1982 6 25 6.130 11.164 5.306 2.772 7.936
1982 6 26 9.751 6.027 8.503 0.293 2.792
1982 6 27 27.809 36.807 23.808 29.682 39.384
1982 6 28 12.800 40.402 14.660 20.813 36.278
1982 6 29 43.061 0.703 41.740 1.290 10.719
1982 6 30 0.000 0.000 0.426 0.000 0.000
1982 7 1 0.000 0.000 0.028 0.000 0.000
1982 7 2 0.000 0.000 0.102 0.000 0.000
1982 7 3 0.014 0.000 0.019 0.051 0.009
1982 7 4 0.714 8.420 0.355 0.093 11.968
1982 7 5 17.323 8.134 15.702 3.506 1.368
1982 7 6 1.931 5.442 5.337 1.380 0.449
1982 7 7 1.312 4.146 1.640 5.594 1.405
1982 7 8 1.266 6.424 1.575 1.714 1.437
1982 7 9 2.444 0.000 2.451 1.152 0.790
1982 7 10 0.156 0.000 0.311 0.015 0.006
1982 7 11 0.000 3.227 0.273 0.025 0.015
1982 7 12 0.091 21.607 0.575 20.493 17.591
1982 7 13 25.216 5.961 22.311 3.120 6.922
1982 7 14 0.001 0.000 0.019 0.000 0.000
1982 7 15 0.000 0.000 0.000 0.007 0.000
1982 7 16 0.000 0.000 0.162 0.264 0.159
1982 7 17 1.116 11.089 1.284 2.024 2.657
1982 7 18 11.377 0.200 9.022 20.124 8.348
1982 7 19 0.117 0.000 0.061 0.351 0.004
1982 7 20 0.000 0.000 0.104 0.023 0.000
1982 7 21 0.000 0.000 0.011 0.003 0.000
1982 7 22 0.000 0.000 0.011 0.001 0.000
1982 7 23 0.000 0.000 0.033 0.335 0.000
1982 7 24 0.000 0.000 0.041 0.000 0.000
1982 7 25 0.000 0.000 0.000 0.000 0.000
1982 7 26 0.000 0.000 0.016 0.014 0.067
1982 7 27 0.464 0.101 0.741 0.011 0.336
1982 7 28 0.081 0.537 0.166 0.097 0.168
1982 7 29 5.500 15.936 5.037 11.695 7.893
1982 7 30 3.375 0.000 4.117 0.006 0.038
1982 7 31 0.000 0.000 0.031 0.000 0.000
1982 8 1 0.000 0.000 0.000 0.858 0.430
1982 8 2 13.729 15.742 13.194 28.836 14.772
1982 8 3 1.352 0.000 1.601 0.404 0.170
1982 8 4 0.000 0.000 0.000 0.005 0.000
1982 8 5 0.000 0.000 0.145 0.266 0.039
1982 8 6 0.135 0.000 0.084 0.066 0.026
1982 8 7 0.000 5.814 0.000 0.739 1.566
1982 8 8 1.886 17.492 2.122 0.756 5.534
1982 8 9 17.661 1.002 16.008 10.584 10.449
1982 8 10 2.220 7.160 2.863 0.997 0.382
1982 8 11 0.000 0.000 0.000 0.015 0.000
1982 8 12 0.000 0.000 0.000 0.029 0.000
1982 8 13 0.000 0.000 0.044 0.334 0.009
1982 8 14 0.026 0.000 0.241 0.066 0.000
1982 8 15 0.554 6.704 1.298 12.549 7.676
1982 8 16 22.490 32.911 20.254 33.450 17.711
1982 8 17 7.610 3.221 7.122 27.685 9.391
1982 8 18 6.822 8.109 6.343 5.607 2.463
1982 8 19 0.165 0.000 0.323 0.656 0.062
1982 8 20 0.000 0.000 0.000 0.006 0.000
1982 8 21 0.000 0.000 0.020 0.002 0.000
1982 8 22 0.072 0.000 0.112 1.454 0.178
1982 8 23 2.091 11.703 4.748 4.770 2.312
1982 8 24 0.265 0.000 1.250 0.279 0.000
1982 8 25 0.000 0.000 0.070 0.000 0.000
1982 8 26 0.000 0.000 0.042 0.000 0.000
1982 8 27 0.000 0.000 0.000 0.016 0.000
1982 8 28 0.000 0.758 0.000 0.000 0.000
1982 8 29 0.000 0.000 0.037 0.080 0.045
1982 8 30 1.039 9.939 1.999 9.091 10.379
1982 8 31 21.591 21.730 18.778 13.881 9.394
1982 9 1 2.622 0.000 3.523 1.014 0.595
1982 9 2 0.132 0.000 0.298 0.169 0.030
1982 9 3 0.000 0.000 0.000 0.083 0.000
1982 9 4 0.000 0.000 0.116 0.394 0.000
1982 9 5 0.000 0.000 0.029 0.509 0.131
1982 9 6 0.410 0.000 0.326 1.843 0.135
1982 9 7 0.000 0.000 0.072 0.214 0.000
1982 9 8 0.056 0.000 0.025 0.036 0.000
1982 9 9 0.000 0.000 0.000 0.057 0.000
1982 9 10 0.000 0.000 0.000 0.102 0.000
1982 9 11 0.014 0.000 0.003 0.008 0.004
1982 9 12 0.000 0.000 0.000 0.019 0.000
1982 9 13 0.000 0.000 0.000 0.274 0.000
1982 9 14 0.000 0.000 0.000 0.242 0.000
1982 9 15 0.000 0.000 0.000 0.009 0.000
1982 9 16 0.000 0.000 0.000 0.043 0.000
1982 9 17 0.000 0.000 0.000 0.148 0.403
1982 9 18 3.623 7.531 5.260 14.429 10.532
1982 9 19 11.254 0.000 9.668 1.031 1.427
1982 9 20 0.754 0.000 0.732 1.873 0.063
1982 9 21 0.029 0.000 0.040 1.908 0.018
1982 9 22 0.000 0.000 0.144 0.329 0.000
1982 9 23 0.000 0.000 0.052 0.300 0.008
1982 9 24 0.000 4.605 0.029 0.063 0.073
1982 9 25 1.011 8.107 0.976 0.595 1.287
1982 9 26 0.186 0.017 0.410 10.105 4.183
1982 9 27 12.406 24.707 10.764 17.403 15.603
1982 9 28 11.317 0.000 11.912 1.299 3.090
1982 9 29 2.377 0.000 2.280 1.234 0.174
1982 9 30 0.042 0.000 0.215 0.932 0.498
1982 10 1 4.131 16.791 4.924 11.291 9.275
1982 10 2 16.655 9.294 14.785 8.426 8.470
1982 10 3 0.040 0.000 0.048 0.297 0.012
1982 10 4 0.020 0.000 0.035 3.404 0.047
1982 10 5 0.008 0.000 0.506 0.298 0.358
1982 10 6 0.830 0.000 2.391 2.899 2.985
1982 10 7 33.738 39.500 30.594 25.539 38.558
1982 10 8 18.837 0.000 17.017 0.838 1.864
1982 10 9 0.551 0.000 0.674 1.820 0.317
1982 10 10 1.398 3.223 1.866 7.584 7.232
1982 10 11 6.305 0.000 5.404 0.011 0.293
1982 10 12 0.000 9.062 0.081 3.486 10.900
1982 10 13 14.897 0.000 14.586 0.337 1.543
1982 10 14 0.579 0.000 0.006 0.004 0.000
1982 10 15 0.000 0.000 0.000 0.094 0.000
1982 10 16 0.000 0.000 0.000 0.137 0.003
1982 10 17 1.416 0.827 2.321 0.931 3.537
1982 10 18 23.334 23.274 21.663 13.419 18.319
1982 10 19 1.130 0.000 1.799 0.000 0.569
1982 10 20 0.000 0.000 0.000 0.007 0.139
1982 10 21 1.120 15.003 2.192 5.102 13.735
1982 10 22 19.986 51.712 21.204 13.364 23.277
1982 10 23 24.916 8.779 25.854 10.550 19.567
1982 10 24 21.778 0.000 20.271 7.793 7.248
1982 10 25 4.737 0.000 6.484 11.783 3.432
1982 10 26 0.700 0.000 1.115 0.979 1.090
1982 10 27 6.070 0.000 6.127 3.479 7.088
1982 10 28 8.068 0.000 6.727 9.821 4.317
1982 10 29 0.000 0.000 0.000 0.555 0.946
1982 10 30 2.073 0.000 2.609 1.828 0.902
1982 10 31 0.000 0.000 0.349 0.194 0.000
1982 11 1 0.000 0.000 0.023 0.172 0.001
1982 11 2 0.252 36.759 0.549 5.365 11.681
1982 11 3 17.280 23.664 15.811 14.814 9.005
1982 11 4 10.100 0.296 7.796 41.343 35.152
1982 11 5 51.993 4.937 47.644 10.816 21.742
1982 11 6 30.268 7.751 27.509 24.642 15.411
1982 11 7 0.047 0.000 0.290 0.994 0.000
1982 11 8 0.007 0.000 0.000 1.231 0.038
1982 11 9 0.056 0.000 0.101 1.095 0.008
1982 11 10 0.000 21.609 0.398 2.303 12.643
1982 11 11 33.982 31.323 31.489 24.592 25.938
