year month day tmax_cpc tmax_era5land tmax_brdwgd tmean_era5land tmin_cpc tmin_era5land tmin_brdwgd
1981 1 31 24.07 19.60 21.73 16.42 15.72 13.90 13.55
1981 2 1 25.85 24.51 26.64 19.63 17.45 16.18 15.01
1981 2 2 28.19 26.89 23.17 21.24 19.99 18.48 16.79
1981 2 3 27.52 25.69 27.17 20.57 19.25 16.81 16.30
1981 2 4 27.84 25.16 22.69 20.18 18.78 17.23 15.42
1981 2 5 22.02 18.85 20.34 15.87 16.09 13.74 12.19
1981 2 6 19.17 18.05 17.31 15.34 14.80 13.36 12.28
1981 2 7 23.37 19.49 20.39 16.83 14.81 14.63 13.24
1981 2 8 25.23 24.79 25.80 19.19 15.80 14.46 13.82
1981 2 9 26.98 25.88 26.75 20.42 17.60 16.71 14.77
1981 2 10 26.15 24.35 25.65 19.73 18.28 15.84 15.73
1981 2 11 28.24 25.36 25.82 20.22 18.77 17.46 16.82
1981 2 12 29.23 25.77 26.88 21.01 18.80 16.47 16.46
1981 2 13 28.17 26.52 27.74 21.30 19.25 18.35 17.67
1981 2 14 25.82 23.01 23.71 19.54 18.76 17.36 15.62
1981 2 15 27.55 25.92 27.51 21.40 19.10 18.29 16.45
1981 2 16 27.49 24.97 25.80 20.61 19.92 16.94 17.14
1981 2 17 27.89 24.51 25.84 20.20 18.29 16.41 15.01
1981 2 18 27.38 25.19 27.56 20.11 19.43 16.08 15.19
1981 2 19 26.27 23.76 25.06 19.43 18.42 16.24 15.38
1981 2 20 25.93 22.62 24.89 18.68 18.43 15.49 14.11
1981 2 21 25.27 22.57 24.12 18.09 16.95 14.77 14.65
1981 2 22 23.27 22.34 22.88 18.42 17.95 16.48 14.74
1981 2 23 25.89 22.02 23.68 18.39 15.34 16.40 14.70
1981 2 24 24.85 23.30 23.33 18.70 17.29 15.97 14.48
1981 2 25 25.93 23.33 26.17 19.11 17.77 15.97 14.36
1981 2 26 27.69 25.21 25.61 19.79 17.12 16.58 14.56
1981 2 27 27.40 25.91 27.14 20.29 18.12 16.76 14.84
1981 2 28 28.01 26.33 26.48 20.26 18.60 16.30 15.79
1981 3 1 23.98 21.74 23.24 18.95 17.62 17.31 15.66
1981 3 2 26.74 25.59 26.74 20.06 17.63 16.60 15.48
1981 3 3 27.84 25.58 23.76 20.16 19.63 17.14 15.52
1981 3 4 22.24 17.36 19.49 15.71 17.47 14.10 13.30
1981 3 5 24.60 20.66 23.18 17.10 15.15 13.82 12.23
1981 3 6 22.89 23.42 21.56 18.49 16.50 15.68 15.09
1981 3 7 24.74 22.41 23.73 18.37 17.17 16.72 14.74
1981 3 8 23.69 21.26 22.81 17.39 16.99 15.24 14.45
1981 3 9 24.07 20.43 22.56 16.71 15.49 14.09 12.99
1981 3 10 25.52 21.20 23.17 17.34 15.62 14.53 13.34
1981 3 11 28.42 22.96 25.85 18.61 17.30 15.48 14.20
1981 3 12 25.29 22.46 23.72 17.55 16.31 13.30 13.68
1981 3 13 25.10 22.64 24.40 18.06 15.67 14.01 13.74
1981 3 14 25.86 22.62 24.55 18.72 16.99 15.80 14.60
1981 3 15 25.87 23.40 23.66 19.23 18.99 16.88 16.01
1981 3 16 22.88 20.53 21.64 17.69 17.22 14.95 13.84
1981 3 17 21.94 16.18 20.84 13.98 15.76 11.87 11.61
1981 3 18 22.62 18.78 19.91 15.04 14.92 11.78 10.54
1981 3 19 24.41 20.95 23.23 16.52 14.80 13.08 12.35
1981 3 20 22.81 19.08 20.27 15.82 14.51 13.49 12.59
1981 3 21 21.27 19.53 19.78 14.97 13.59 11.57 9.62
1981 3 22 23.29 20.89 23.57 14.78 10.98 8.48 7.96
1981 3 23 24.15 21.02 24.27 15.86 13.03 11.21 9.92
1981 3 24 25.16 21.95 23.88 16.75 14.62 12.89 10.72
1981 3 25 23.20 21.25 22.73 16.28 14.79 12.31 10.04
1981 3 26 24.26 21.47 24.04 17.05 14.83 13.03 11.32
1981 3 27 23.11 20.83 23.58 17.25 17.16 14.94 14.13
1981 3 28 21.55 19.79 16.93 16.90 16.53 15.81 14.08
1981 3 29 23.10 19.07 19.99 16.26 15.51 14.18 13.40
1981 3 30 23.08 21.48 20.21 16.50 16.15 12.83 13.85
1981 3 31 23.81 19.47 21.47 15.47 14.16 12.80 12.03
1981 4 1 21.64 18.66 21.55 14.82 14.34 11.77 11.76
1981 4 2 22.41 18.50 20.40 14.59 14.35 12.06 11.79
1981 4 3 23.09 19.54 20.90 15.62 15.17 12.61 11.59
1981 4 4 25.81 21.55 23.06 16.60 15.85 13.12 12.55
1981 4 5 21.92 21.22 23.63 15.75 12.66 11.66 10.32
1981 4 6 22.84 20.51 24.00 15.98 15.31 13.14 10.65
1981 4 7 23.74 21.92 23.82 17.05 16.16 13.51 11.87
1981 4 8 24.03 19.63 24.02 16.56 16.53 14.17 14.11
1981 4 9 20.30 17.44 19.69 15.27 15.23 13.87 13.17
1981 4 10 22.44 18.44 21.60 14.93 13.69 11.74 10.02
1981 4 11 23.39 18.09 22.14 14.35 12.40 11.24 10.85
1981 4 12 23.70 21.24 23.04 15.63 14.69 10.94 11.28
1981 4 13 21.54 20.37 21.98 15.53 15.69 10.77 13.02
1981 4 14 22.67 18.91 20.33 15.62 14.56 13.57 12.89
1981 4 15 18.42 16.36 14.69 13.77 14.01 11.59 11.28
1981 4 16 17.91 14.87 15.22 12.27 13.01 10.18 9.54
1981 4 17 21.55 14.03 15.43 11.13 11.35 8.77 8.15
1981 4 18 19.09 14.23 16.41 10.32 10.19 7.38 7.90
1981 4 19 20.43 14.47 18.25 10.32 7.90 6.30 6.69
1981 4 20 23.27 18.06 21.32 12.07 9.40 6.61 6.88
1981 4 21 22.78 19.03 21.16 13.68 11.86 9.02 9.97
1981 4 22 22.76 20.00 22.78 14.86 13.54 10.56 10.13
1981 4 23 24.55 18.03 21.95 14.93 14.86 12.61 11.64
1981 4 24 18.90 15.13 16.92 13.19 13.99 11.34 9.70
1981 4 25 19.22 17.47 15.58 14.43 13.37 11.70 11.80
1981 4 26 20.76 18.87 18.99 16.56 14.84 15.16 11.50
1981 4 27 19.74 16.30 18.05 15.41 13.87 13.55 12.47
1981 4 28 20.37 16.03 18.86 13.97 14.67 12.46 11.96
1981 4 29 19.06 15.12 14.32 12.00 11.19 9.05 7.15
1981 4 30 18.25 16.26 16.07 10.49 9.03 5.11 4.58
1981 5 1 19.70 15.07 16.32 10.36 8.54 6.78 4.78
1981 5 2 19.89 15.80 16.99 11.10 10.21 8.04 5.99
1981 5 3 22.40 19.75 21.03 13.65 11.18 8.64 7.05
1981 5 4 24.05 21.63 22.91 16.43 13.19 11.10 10.21
1981 5 5 24.28 22.61 25.09 17.43 15.50 13.82 12.52
1981 5 6 25.52 23.22 25.43 18.02 15.53 13.21 12.70
1981 5 7 22.27 21.93 23.12 17.64 14.55 14.00 12.30
1981 5 8 23.10 18.90 23.01 15.06 15.01 12.43 10.36
1981 5 9 23.25 20.60 22.23 15.72 13.37 12.28 9.59
1981 5 10 26.06 20.53 22.15 15.84 15.54 11.93 10.34
1981 5 11 24.71 21.89 23.40 15.69 15.05 10.23 11.40
1981 5 12 25.05 21.99 23.62 17.15 14.05 13.05 11.97
1981 5 13 24.10 20.99 23.14 16.69 15.18 13.00 11.59
1981 5 14 25.20 21.17 21.77 15.81 15.88 11.90 9.15
1981 5 15 21.53 18.96 17.12 13.93 12.03 10.29 7.94
1981 5 16 19.24 16.51 17.21 13.38 12.33 10.19 10.51
1981 5 17 20.56 16.96 17.91 14.45 13.54 13.20 10.70
1981 5 18 21.10 17.18 19.67 14.56 14.50 12.87 11.29
1981 5 19 21.95 18.41 21.39 15.35 16.16 13.20 13.29
1981 5 20 20.39 17.19 17.03 13.44 15.01 10.60 10.54
1981 5 21 18.93 15.84 17.61 11.94 13.31 9.97 9.78
1981 5 22 21.09 17.45 19.45 13.46 13.18 9.95 10.01
1981 5 23 21.26 18.19 19.95 14.15 13.55 11.65 10.78
1981 5 24 22.08 17.64 19.60 13.33 12.70 10.63 9.37
1981 5 25 20.83 20.29 21.15 14.21 12.23 9.18 8.44
1981 5 26 19.03 16.01 19.26 12.38 11.70 9.01 11.00
1981 5 27 14.93 11.67 16.12 10.54 11.20 9.62 9.31
1981 5 28 16.78 14.21 15.83 11.09 11.70 9.39 8.48
1981 5 29 20.39 16.43 17.41 11.42 10.34 6.83 7.90
1981 5 30 20.24 17.34 18.48 10.75 9.03 4.31 5.80
1981 5 31 20.74 15.46 18.24 10.88 9.85 7.06 6.42
1981 6 1 22.05 18.07 19.90 12.95 12.54 9.31 9.59
1981 6 2 22.64 18.88 21.68 14.03 12.47 9.84 8.95
1981 6 3 17.83 14.32 13.47 11.97 12.71 8.53 7.57
1981 6 4 15.82 14.74 13.84 9.89 8.37 6.28 3.23
1981 6 5 16.18 13.69 13.40 10.60 9.35 8.61 6.51
1981 6 6 15.49 11.82 13.83 10.82 11.91 9.86 8.66
1981 6 7 16.60 10.89 12.07 9.56 11.41 6.48 7.37
1981 6 8 16.31 11.10 11.30 7.49 10.04 4.38 4.11
1981 6 9 17.16 12.40 14.54 7.42 4.73 3.07 2.26
1981 6 10 18.65 14.50 16.11 8.99 8.38 4.87 4.25
1981 6 11 18.30 12.81 11.74 9.67 9.58 7.79 5.01
1981 6 12 15.81 11.09 14.68 8.81 9.19 7.29 5.07
1981 6 13 16.17 13.89 12.74 9.04 7.36 4.88 3.44
1981 6 14 14.33 11.53 10.94 6.27 5.44 1.23 1.65
1981 6 15 16.34 11.87 15.01 7.68 6.67 4.47 1.71
1981 6 16 18.63 13.15 13.59 9.00 10.19 5.95 4.17
1981 6 17 11.82 6.72 8.35 3.76 5.57 1.25 1.95
1981 6 18 11.13 7.33 9.14 1.85 1.60 -1.53 -3.85
1981 6 19 13.81 10.61 10.52 2.77 0.09 -3.50 -1.01
1981 6 20 13.64 11.15 12.06 4.59 2.06 -1.58 -1.14
1981 6 21 16.48 11.97 14.35 6.58 2.72 2.38 -1.36
1981 6 22 17.17 12.09 15.49 7.03 5.27 1.74 2.24
1981 6 23 16.82 13.18 14.90 10.30 9.91 8.32 5.92
1981 6 24 15.80 13.05 13.58 11.29 11.69 9.82 9.15
1981 6 25 19.00 16.75 18.93 13.17 9.06 10.16 9.68
1981 6 26 18.88 20.22 22.46 14.55 11.40 10.80 9.97
1981 6 27 19.21 20.42 21.27 14.35 11.05 9.70 7.55
1981 6 28 25.05 18.89 20.77 13.31 11.24 8.35 7.37
1981 6 29 22.80 17.44 18.77 14.02 11.76 11.13 8.41
1981 6 30 22.80 17.65 18.93 14.14 13.73 11.50 9.29
1981 7 1 18.52 16.95 17.95 13.54 12.38 10.14 8.76
1981 7 2 13.58 9.96 11.10 8.01 8.50 3.64 2.72
1981 7 3 15.37 10.42 13.00 6.26 5.77 2.98 0.94
1981 7 4 14.58 10.42 11.65 7.09 6.74 3.96 2.51
1981 7 5 15.56 10.21 11.61 6.97 8.05 4.17 3.92
1981 7 6 14.43 11.04 12.42 7.87 5.95 5.41 4.06
1981 7 7 15.90 12.46 13.51 9.25 6.24 7.03 4.36
1981 7 8 17.41 12.18 14.14 9.01 7.90 5.64 5.63
1981 7 9 17.91 13.02 15.57 10.05 9.05 8.47 6.01
1981 7 10 18.26 13.49 16.33 10.21 7.43 8.30 5.36
1981 7 11 20.22 16.08 18.86 11.70 11.07 8.12 7.21
1981 7 12 21.82 18.35 21.16 13.05 11.89 9.47 9.54
1981 7 13 21.42 20.49 21.37 14.55 12.71 9.71 10.27
1981 7 14 21.50 18.96 21.27 14.10 11.26 10.08 7.93
1981 7 15 25.03 21.32 23.22 14.86 11.69 9.46 7.98
1981 7 16 25.67 20.55 24.29 15.77 12.42 11.77 8.85
1981 7 17 18.62 15.12 17.00 10.35 11.76 3.86 5.55
1981 7 18 12.33 7.95 8.05 4.18 4.05 1.27 -0.02
1981 7 19 11.51 8.25 9.50 3.40 2.18 -1.28 -3.40
1981 7 20 8.68 5.55 4.96 2.88 4.45 1.62 -0.22
1981 7 21 15.59 9.47 11.21 6.65 5.13 2.40 1.56
1981 7 22 14.78 11.17 11.90 6.00 4.56 0.61 -0.51
1981 7 23 11.73 7.44 8.72 6.24 7.46 5.38 2.23
1981 7 24 12.35 10.88 8.98 6.70 3.60 3.66 0.07
1981 7 25 12.32 8.12 8.05 6.00 6.84 3.71 3.30
1981 7 26 16.71 12.32 12.70 8.60 7.18 6.46 4.50
1981 7 27 17.72 15.18 15.70 9.43 4.92 5.39 4.10
1981 7 28 17.72 18.24 18.07 10.93 6.22 3.59 4.38
1981 7 29 18.07 19.33 19.80 12.77 8.65 7.36 5.71
1981 7 30 18.78 21.26 20.36 14.16 9.56 8.48 5.32
1981 7 31 20.43 19.54 20.47 13.89 9.72 8.89 7.08
1981 8 1 19.60 20.16 20.78 14.56 10.74 9.20 6.71
1981 8 2 18.32 20.19 20.26 14.25 9.58 10.07 6.00
1981 8 3 21.03 21.26 21.98 14.57 10.26 9.74 7.41
1981 8 4 22.82 22.91 23.44 15.83 10.10 10.33 7.60
1981 8 5 23.79 23.08 24.07 16.44 10.43 10.88 6.36
1981 8 6 23.95 22.05 23.37 16.40 11.94 11.73 7.94
1981 8 7 24.91 21.37 23.01 16.19 12.60 10.93 7.39
1981 8 8 21.69 17.05 18.31 14.49 13.29 11.02 8.06
1981 8 9 15.21 10.44 15.18 8.31 9.74 6.78 6.42
1981 8 10 15.07 13.94 13.72 9.37 7.51 6.79 5.03
1981 8 11 18.93 15.43 17.01 9.73 7.69 6.44 4.50
1981 8 12 17.40 17.82 16.10 11.19 10.38 5.20 6.05
1981 8 13 17.92 15.89 13.61 12.70 11.92 9.25 6.83
1981 8 14 17.46 14.51 13.84 9.11 7.23 4.41 3.28
1981 8 15 19.47 15.89 16.60 8.71 5.61 2.02 1.56
1981 8 16 18.96 16.06 18.21 10.35 5.62 4.74 2.76
1981 8 17 18.79 16.21 16.14 11.03 10.05 6.65 5.61
1981 8 18 19.11 17.93 16.07 10.70 7.29 3.70 2.89
1981 8 19 18.90 14.22 16.51 9.00 6.90 5.26 3.09
1981 8 20 17.58 13.22 15.46 8.16 6.09 3.49 0.93
1981 8 21 18.10 14.30 16.81 8.81 7.08 4.18 2.51
1981 8 22 19.77 13.70 17.73 9.35 6.92 5.67 2.96
1981 8 23 20.59 15.35 18.24 9.94 7.43 6.66 3.87
1981 8 24 22.62 20.01 20.98 12.58 10.56 6.21 3.96
1981 8 25 18.78 21.09 23.04 14.66 11.42 9.92 7.58
1981 8 26 19.27 19.83 17.03 14.48 13.06 10.71 9.70
1981 8 27 17.25 14.89 12.85 12.40 12.10 10.71 9.85
1981 8 28 17.93 13.24 14.53 11.82 11.60 10.62 9.74
1981 8 29 18.12 17.05 15.58 14.08 12.23 11.98 10.01
1981 8 30 17.73 14.46 14.50 11.73 12.10 6.47 7.37
1981 8 31 16.57 8.82 12.05 6.90 10.40 5.65 5.94
1981 9 1 15.70 11.46 10.72 8.56 9.17 6.56 6.79
1981 9 2 19.54 15.74 15.91 12.09 10.18 9.02 8.49
1981 9 3 18.20 16.28 16.16 13.80 11.70 11.67 10.00
1981 9 4 18.02 12.36 14.52 8.98 10.99 6.46 5.71
1981 9 5 17.90 15.52 15.01 9.13 4.86 2.90 0.55
1981 9 6 19.22 18.68 19.54 11.25 5.19 3.71 1.70
1981 9 7 21.60 19.32 22.32 12.33 7.83 6.24 5.59
1981 9 8 22.27 20.57 23.61 13.62 11.31 7.41 6.33
1981 9 9 27.02 25.87 27.18 18.25 13.19 11.90 9.65
1981 9 10 22.03 24.38 20.89 18.60 15.79 13.71 12.28
1981 9 11 21.04 22.57 19.05 16.80 12.98 13.11 11.10
1981 9 12 24.40 25.02 26.61 18.04 13.48 12.24 12.80
1981 9 13 20.83 19.47 18.10 15.89 12.37 11.88 9.54
1981 9 14 20.19 20.07 18.26 15.33 12.54 11.03 9.92
1981 9 15 15.89 10.32 11.81 6.68 9.80 4.10 4.83
1981 9 16 17.38 15.32 14.80 8.10 4.51 1.57 0.28
1981 9 17 20.09 18.95 20.07 11.29 5.49 4.16 2.68
1981 9 18 23.09 22.49 22.76 15.33 11.64 8.52 6.82
1981 9 19 23.44 23.79 26.32 18.52 13.68 13.00 11.91
1981 9 20 20.88 19.26 17.79 16.84 14.56 14.63 12.47
1981 9 21 17.35 14.55 13.79 10.65 13.45 7.54 6.61
1981 9 22 14.82 9.30 12.62 8.10 9.66 6.88 5.47
1981 9 23 16.05 11.39 12.80 10.10 9.85 8.17 8.15
1981 9 24 18.23 12.70 15.32 11.23 12.33 10.05 9.92
1981 9 25 17.57 14.89 14.53 12.62 13.16 10.54 10.66
1981 9 26 21.42 18.15 20.43 14.71 13.19 12.36 10.87
1981 9 27 22.40 22.56 22.20 16.92 13.04 12.32 11.95
1981 9 28 25.62 25.97 28.14 18.79 14.31 12.21 13.71
1981 9 29 18.91 16.69 19.53 10.59 11.80 5.35 4.94
1981 9 30 16.71 10.10 11.83 6.48 6.50 2.94 2.88
1981 10 1 18.17 14.63 16.22 8.64 6.17 2.74 2.64
1981 10 2 19.39 18.27 19.74 11.41 6.23 4.86 4.12
1981 10 3 21.74 22.27 23.32 14.85 11.82 9.16 7.30
1981 10 4 19.03 15.95 17.23 14.07 13.35 12.22 11.54
1981 10 5 21.98 18.91 19.26 15.33 12.36 13.30 10.90
1981 10 6 20.65 19.15 14.96 15.48 13.33 12.65 11.37
1981 10 7 20.17 19.34 16.98 14.96 12.90 9.92 9.97
1981 10 8 16.50 12.32 11.98 9.87 10.77 8.11 5.77
1981 10 9 17.16 14.64 15.41 10.01 7.31 7.03 5.37
1981 10 10 17.86 16.03 14.95 11.02 6.84 7.26 5.08
1981 10 11 21.01 16.16 18.11 12.16 10.98 8.39 7.94
1981 10 12 21.82 17.96 20.07 13.46 11.69 10.58 9.42
1981 10 13 18.82 15.84 15.64 11.60 10.86 8.30 7.78
1981 10 14 20.02 17.47 18.50 11.43 7.20 6.00 4.37
1981 10 15 18.41 16.77 17.24 11.97 10.68 7.96 6.08
1981 10 16 22.53 18.78 19.93 13.86 11.73 9.92 8.06
1981 10 17 17.99 13.75 15.26 10.20 10.63 6.85 5.89
1981 10 18 17.61 13.10 16.69 9.40 6.88 5.50 2.06
1981 10 19 17.36 11.55 16.25 9.89 10.68 8.44 7.79
1981 10 20 18.19 13.61 14.02 10.76 10.37 8.70 7.88
1981 10 21 23.00 17.10 18.25 12.26 10.02 8.40 8.64
1981 10 22 21.01 18.07 18.50 12.76 10.65 7.99 6.62
1981 10 23 22.86 19.29 20.80 13.31 9.02 7.72 5.76
1981 10 24 22.75 21.75 23.21 15.11 11.37 8.85 7.34
1981 10 25 23.93 24.70 25.78 18.33 15.32 12.21 11.91
1981 10 26 19.70 21.90 18.71 16.75 14.87 12.16 12.28
1981 10 27 20.05 15.21 17.02 13.51 14.34 11.73 12.25
1981 10 28 19.56 16.13 17.04 14.48 14.86 13.13 12.49
1981 10 29 20.58 18.50 19.89 15.39 14.85 13.85 13.19
1981 10 30 20.44 17.54 20.00 15.40 15.03 14.15 13.16
1981 10 31 22.11 20.16 22.07 16.24 15.01 13.44 11.84
1981 11 1 23.35 23.14 24.56 17.42 14.66 13.09 10.85
1981 11 2 24.04 22.35 24.85 17.56 15.33 13.77 12.79
1981 11 3 23.28 22.58 19.64 18.27 16.02 15.78 15.40
1981 11 4 26.07 23.59 24.05 18.81 15.35 15.54 13.04
1981 11 5 23.28 22.86 22.36 18.23 16.47 14.94 13.47
1981 11 6 22.29 20.76 20.02 17.59 16.17 15.26 15.08
1981 11 7 22.45 21.28 19.68 16.74 15.80 13.54 13.01
1981 11 8 22.46 20.27 21.29 16.38 13.34 12.66 12.32
1981 11 9 22.66 21.53 20.67 17.77 15.68 15.06 14.16
1981 11 10 23.65 22.07 22.50 17.61 15.11 12.55 11.40
1981 11 11 23.88 19.77 22.00 15.04 13.36 10.19 9.49
1981 11 12 22.79 18.13 21.11 14.90 14.50 12.41 11.15
1981 11 13 23.81 20.11 21.80 15.46 14.04 11.87 11.72
1981 11 14 23.64 22.39 22.56 16.52 14.18 11.08 11.94
1981 11 15 24.46 22.01 23.02 16.72 15.02 13.53 12.46
1981 11 16 24.30 19.65 19.81 14.63 15.15 10.79 10.92
1981 11 17 23.29 20.57 21.97 14.95 12.18 8.87 8.11
1981 11 18 23.61 23.15 23.20 17.68 13.34 13.02 11.75
1981 11 19 25.90 21.63 24.70 17.81 16.50 15.23 15.17
1981 11 20 24.11 19.16 21.42 14.29 13.49 9.12 8.03
1981 11 21 25.12 22.47 23.75 14.93 12.66 6.74 6.43
1981 11 22 25.78 24.17 25.85 16.97 12.32 9.95 8.97
1981 11 23 25.08 23.24 25.63 17.76 15.67 13.23 12.69
1981 11 24 23.59 20.41 21.75 16.22 16.17 13.70 13.94
1981 11 25 22.44 19.37 20.03 14.74 15.18 11.07 12.39
1981 11 26 22.62 18.09 21.66 14.07 13.61 10.06 9.12
1981 11 27 24.93 21.57 22.43 16.42 14.79 12.76 12.75
1981 11 28 24.10 20.33 20.73 17.28 17.31 14.98 13.60
1981 11 29 22.48 21.06 21.73 17.43 14.98 15.40 12.68
1981 11 30 23.94 20.72 21.08 17.63 15.83 14.75 11.30
1981 12 1 23.17 20.62 21.39 17.42 16.93 12.51 13.53
1981 12 2 23.97 18.56 19.70 13.73 14.22 10.49 8.35
1981 12 3 21.34 16.75 19.70 12.71 12.08 9.53 8.54
1981 12 4 23.51 19.86 21.25 14.78 13.09 10.79 10.35
1981 12 5 23.77 20.96 22.36 17.07 15.27 13.37 13.03
1981 12 6 24.19 22.21 21.93 18.54 17.29 15.34 15.11
1981 12 7 23.18 15.68 20.20 13.15 15.42 9.63 10.72
1981 12 8 20.34 15.68 16.39 12.04 12.28 8.40 7.43
1981 12 9 20.07 14.86 15.55 12.04 12.80 9.46 9.94
1981 12 10 24.04 21.39 21.23 15.33 12.47 9.75 7.39
1981 12 11 27.15 21.36 22.20 16.11 14.28 12.77 11.80
1981 12 12 23.74 21.14 23.04 15.99 15.11 12.10 13.09
1981 12 13 24.07 22.03 24.56 16.55 13.95 10.40 12.15
1981 12 14 26.24 23.53 24.15 18.37 16.13 14.47 13.94
1981 12 15 24.89 22.54 21.43 18.63 17.05 14.96 14.23
1981 12 16 25.01 20.99 22.39 15.55 14.13 10.81 9.88
1981 12 17 25.23 25.04 25.08 17.15 12.48 8.29 10.83
1981 12 18 26.74 25.72 26.54 19.69 14.97 13.55 14.28
1981 12 19 26.53 24.66 23.97 19.89 18.28 15.46 15.78
1981 12 20 27.56 25.82 26.21 20.88 18.13 18.18 17.20
1981 12 21 25.31 22.40 20.96 18.90 19.59 16.10 15.00
1981 12 22 22.02 18.91 21.27 16.67 15.78 14.88 13.62
1981 12 23 26.44 21.76 20.74 17.72 15.44 13.30 13.35
1981 12 24 23.67 19.79 22.00 15.28 14.09 10.36 9.22
1981 12 25 23.52 19.46 21.36 16.01 14.45 13.36 12.18
1981 12 26 22.57 20.60 21.02 16.09 15.46 12.96 13.68
1981 12 27 23.06 18.53 20.10 15.53 15.48 13.75 13.92
1981 12 28 23.57 19.34 21.49 15.62 14.81 12.26 12.47
1981 12 29 24.86 20.96 22.58 16.00 13.98 11.43 12.08
1981 12 30 24.54 21.66 22.87 16.46 12.65 11.77 12.71
1981 12 31 27.05 25.14 23.97 18.34 14.95 12.33 12.51
1982 1 1 22.28 18.43 20.14 15.08 17.07 10.77 11.60
1982 1 2 18.01 14.39 17.16 11.68 12.30 10.22 9.61
1982 1 3 20.02 16.66 17.36 12.82 12.89 10.19 10.24
1982 1 4 22.12 17.50 19.09 13.89 13.40 10.79 8.13
1982 1 5 24.38 22.28 22.90 15.83 14.29 9.65 10.69
1982 1 6 26.70 23.52 25.15 17.31 13.59 12.28 10.65
1982 1 7 24.80 22.01 21.20 17.07 16.16 14.10 11.23
1982 1 8 22.15 19.55 19.92 15.50 15.27 12.46 10.02
1982 1 9 25.27 22.84 24.27 17.87 15.84 13.11 12.71
1982 1 10 27.93 25.34 26.75 19.82 17.78 16.12 12.43
1982 1 11 25.44 24.73 23.01 18.87 16.34 13.35 14.16
1982 1 12 23.96 22.22 21.59 16.68 14.80 12.26 11.64
1982 1 13 25.23 23.04 23.35 16.87 13.68 11.79 10.66
1982 1 14 25.25 23.06 22.98 17.47 15.92 14.02 11.04
1982 1 15 24.20 22.46 24.84 17.37 14.96 13.41 10.18
1982 1 16 26.03 23.65 24.92 18.25 15.04 14.05 12.27
1982 1 17 27.45 25.55 27.41 19.99 18.09 15.58 14.30
1982 1 18 25.75 20.84 25.64 17.78 17.66 15.46 14.57
1982 1 19 25.18 21.19 24.05 16.96 15.74 14.01 12.85
1982 1 20 25.31 20.05 23.16 16.13 15.97 12.00 12.57
1982 1 21 24.23 21.49 23.80 16.96 15.90 13.13 11.48
1982 1 22 27.16 23.65 24.57 17.34 17.11 14.53 12.02
1982 1 23 23.27 21.94 23.92 16.50 14.52 12.54 11.37
1982 1 24 24.68 21.21 23.00 16.15 13.63 12.04 8.54
1982 1 25 25.38 21.83 24.38 16.41 14.27 11.71 10.90
1982 1 26 26.84 24.89 26.84 18.17 15.16 11.98 10.83
1982 1 27 26.84 25.07 26.72 19.47 17.26 14.79 13.77
1982 1 28 26.88 24.37 27.14 19.73 18.43 16.43 14.54
1982 1 29 26.44 23.21 25.96 18.88 18.02 16.03 13.80
1982 1 30 25.20 22.00 25.51 18.18 17.41 15.64 15.09
1982 1 31 25.61 22.05 26.63 18.18 17.00 15.30 14.19
1982 2 1 25.27 22.13 25.23 18.16 17.11 15.39 15.35
1982 2 2 25.08 23.52 26.39 19.25 17.42 16.00 15.31
1982 2 3 25.34 25.62 26.34 20.04 18.27 17.46 15.55
1982 2 4 23.94 21.04 21.51 17.30 13.90 13.88 12.79
1982 2 5 20.43 18.80 19.08 15.31 14.64 12.97 11.87
1982 2 6 23.33 19.51 20.90 16.13 14.59 12.81 11.85
1982 2 7 25.02 22.90 24.30 18.20 15.47 14.66 12.33
1982 2 8 27.01 25.25 27.23 19.86 17.15 15.46 13.03
1982 2 9 24.52 23.89 25.94 19.41 18.51 16.80 15.16
1982 2 10 25.10 21.37 24.93 19.45 18.17 18.05 16.14
1982 2 11 29.16 24.42 26.40 19.88 17.55 16.54 15.11
1982 2 12 26.94 26.16 27.46 20.70 18.42 16.74 15.42
1982 2 13 25.97 25.23 28.07 20.22 19.36 16.88 15.51
1982 2 14 28.29 26.24 27.44 20.94 18.90 17.35 15.66
1982 2 15 25.37 23.03 25.77 19.65 18.15 17.06 14.82
1982 2 16 27.08 24.21 23.79 20.46 17.83 18.46 16.02
1982 2 17 26.34 24.70 24.94 19.74 17.71 16.38 14.82
1982 2 18 24.62 21.69 21.07 18.83 18.40 17.05 14.64
1982 2 19 26.15 23.89 20.27 18.93 17.20 16.13 14.53
1982 2 20 25.43 22.60 24.30 19.08 15.85 16.84 14.77
1982 2 21 28.27 24.43 24.73 19.72 19.32 17.26 16.24
1982 2 22 27.10 22.02 23.10 18.44 18.74 16.06 15.40
1982 2 23 19.77 16.64 17.36 15.17 15.82 14.12 12.29
1982 2 24 21.21 17.75 17.56 15.01 14.62 12.80 11.53
1982 2 25 24.10 19.20 22.09 15.67 14.49 12.49 10.60
1982 2 26 24.98 20.73 23.99 16.59 15.24 13.57 12.41
1982 2 27 25.93 22.49 24.86 17.68 15.82 13.62 13.49
1982 2 28 26.87 23.69 25.39 18.23 16.52 13.71 14.64
1982 3 1 25.75 20.40 24.72 17.47 18.52 15.83 15.19
1982 3 2 23.22 19.73 23.40 16.52 16.38 14.00 12.81
1982 3 3 23.17 18.79 20.04 15.31 16.31 12.22 12.15
1982 3 4 23.45 19.44 20.65 14.29 12.98 9.25 8.64
